id;driver;image
40466;GMR89G02;CB1_GMR_89G02_AE_01_00-fA01b_C100717_20100718123755203_02_warp_m0g80c8e1e-1x26r301
40467;GMR89G04;CB1_GMR_89G04_AE_01_02-fA01b_C100717_20100718124340843_02_warp_m0g80c8e1e-1x26r301
40468;GMR89G05;CB1_GMR_89G05_AE_01_00-fA01b_C100717_20100718124448250_02_warp_m0g80c8e1e-1x26r301
40469;GMR89G06;CB1_GMR_89G06_AE_01_05-fA01b_C100801_20100802223724656_02_warp_m0g80c8e1e-1x26r301
40470;GMR89G08;CB1_GMR_89G08_AE_01_02-fA01b_C100930_20100930105013343_02_warp_m0g80c8e1e-1x26r301
40471;GMR89G12;CB1_GMR_89G12_AE_01_00-fA01b_C100825_20100825101013546_02_warp_m0g80c8e1e-1x26r301
40472;GMR89H02;CB1_GMR_89H02_AE_01_00-fA01b_C100716_20100716100203781_02_warp_m0g80c8e1e-1x26r301
40473;GMR89H03;CB1_GMR_89H03_AE_01_02-fA01b_C100716_20100716100515078_02_warp_m0g80c8e1e-1x26r301
40474;GMR89H04;CB1_GMR_89H04_AE_01_03-fA01b_C100807_20100809220406156_02_warp_m0g80c8e1e-1x26r301
40475;GMR89H06;CB1_GMR_89H06_AE_01_03-fA01b_C100802_20100802223300437_02_warp_m0g80c8e1e-1x26r301
40476;GMR89H09;CB1_GMR_89H09_AE_01_02-fA01b_C100716_20100716100720359_02_warp_m0g80c8e1e-1x26r301
40477;GMR89H11;CB1_GMR_89H11_AE_01_03-fA01b_C100716_20100716101137828_02_warp_m0g80c8e1e-1x26r301
40478;GMR91A01;CB1_GMR_91A01_AE_01_02-fA01b_C100718_20100719004027765_02_warp_m0g80c8e1e-1x26r301
40479;GMR91A03;CB1_GMR_91A03_AE_01_00-fA01b_C101027_20101027101726921_02_warp_m0g80c8e1e-1x26r301
40480;GMR91A06;CB1_GMR_91A06_AE_01_00-fA01b_C101215_20101215101335437_02_warp_m0g80c8e1e-1x26r301
40481;GMR91A07;CB1_GMR_91A07_AE_01_03-fA01b_C101215_20101215101606515_02_warp_m0g80c8e1e-1x26r301
40482;GMR91A08;CB1_GMR_91A08_AE_01_02-fA01b_C100718_20100719004504078_02_warp_m0g80c8e1e-1x26r301
40483;GMR91A09;CB1_GMR_91A09_AE_01_01-fA01b_C100807_20100809221355078_02_warp_m0g80c8e1e-1x26r301
40484;GMR91A11;CB1_GMR_91A11_AE_01_01-fA01b_C100804_20100804222804140_02_warp_m0g80c8e1e-1x26r301
40485;GMR91A12;CB1_GMR_91A12_AE_01_03-fA01b_C100806_20100806220642843_02_warp_m0g80c8e1e-1x26r301
40486;GMR91B01;CB1_GMR_91B01_AE_01_03-fA01b_C100720_20100720225435156_02_warp_m0g80c8e1e-1x26r301
40487;GMR91B02;CB1_GMR_91B02_AE_01_00-fA01b_C100919_20100920103043921_02_warp_m0g80c8e1e-1x26r301
40488;GMR91B03;CB1_GMR_91B03_AE_01_04-fA01b_C100919_20100920103426343_02_warp_m0g80c8e1e-1x26r301
40489;GMR91B08;CB1_GMR_91B08_AE_01_00-fA01b_C100919_20100920103631406_02_warp_m0g80c8e1e-1x26r301
40490;GMR91B09;CB1_GMR_91B09_AE_01_02-fA01b_C100720_20100720225633359_02_warp_m0g80c8e1e-1x26r301
40491;GMR91B11;CB1_GMR_91B11_AE_01_02-fA02b_C101030_20101101115235390_02_warp_m0g80c8e1e-1x26r301
40492;GMR91B12;CB1_GMR_91B12_AE_01_02-fA01b_C100806_20100806221045718_02_warp_m0g80c8e1e-1x26r301
40493;GMR91C05;CB1_GMR_91C05_AE_01_00-fA01b_C101201_20101201095545453_02_warp_m0g80c8e1e-1x26r301
40494;GMR91C06;CB1_GMR_91C06_AE_01_02-fA01b_C100806_20100806221247781_02_warp_m0g80c8e1e-1x26r301
40495;GMR91C09;CB1_GMR_91C09_AE_01_03-fA01b_C110201_20110202105608140_02_warp_m0g80c8e1e-1x26r301
40496;GMR91C11;CB1_GMR_91C11_AE_01_03-fA01b_C101215_20101215101803468_02_warp_m0g80c8e1e-1x26r301
40497;GMR91D03;CB1_GMR_91D03_AE_01_02-fA01b_C100720_20100720230424703_02_warp_m0g80c8e1e-1x26r301
40498;GMR91D04;CB1_GMR_91D04_AE_01_02-fA01b_C100806_20100806221712281_02_warp_m0g80c8e1e-1x26r301
40499;GMR91D06;CB1_GMR_91D06_AE_01_02-fA01b_C100807_20100809221648421_02_warp_m0g80c8e1e-1x26r301
40500;GMR91D07;CB1_GMR_91D07_AE_01_02-fA01b_C101219_20101220103152546_02_warp_m0g80c8e1e-1x26r301
40501;GMR91D09;CB1_GMR_91D09_AE_01_04-fA01b_C101219_20101220103607578_02_warp_m0g80c8e1e-1x26r301
40502;GMR91D10;CB1_GMR_91D10_AE_01_00-fA01b_C100806_20100806221823750_02_warp_m0g80c8e1e-1x26r301
40503;GMR91D12;CB1_GMR_91D12_AE_01_02-fA01b_C100805_20100805215849859_02_warp_m0g80c8e1e-1x26r301
40504;GMR91E09;CB1_GMR_91E09_AE_01_00-fA01b_C101004_20101005103518000_02_warp_m0g80c8e1e-1x26r301
40505;GMR91E12;CB1_GMR_91E12_AE_01_00-fA01b_C100921_20100921102428625_02_warp_m0g80c8e1e-1x26r301
40506;GMR91F01;CB1_GMR_91F01_AE_01_03-fA01b_C100921_20100921102826078_02_warp_m0g80c8e1e-1x26r301
40507;GMR91F02;CB1_GMR_91F02_AE_01_02-fA01b_C100720_20100720151321015_02_warp_m0g80c8e1e-1x26r301
40508;GMR91F03;CB1_GMR_91F03_AE_01_00-fA01b_C100720_20100720151431718_02_warp_m0g80c8e1e-1x26r301
40509;GMR91F05;CB1_GMR_91F05_AE_01_00-fA01b_C100720_20100720151723890_02_warp_m0g80c8e1e-1x26r301
40510;GMR91F06;CB1_GMR_91F06_AE_01_02-fA01b_C100720_20100720152100000_02_warp_m0g80c8e1e-1x26r301
40511;GMR91F07;CB1_GMR_91F07_AE_01_00-fA01b_C100805_20100805220340593_02_warp_m0g80c8e1e-1x26r301
40512;GMR91F08;CB1_GMR_91F08_AE_01_00-fA01b_C100809_20100810110633781_02_warp_m0g80c8e1e-1x26r301
40513;GMR91F10;CB1_GMR_91F10_AE_01_03-fA01b_C100805_20100805220729359_02_warp_m0g80c8e1e-1x26r301
40514;GMR91F12;CB1_GMR_91F12_AE_01_02-fA01b_C100921_20100921103004781_02_warp_m0g80c8e1e-1x26r301
40515;GMR91G01;CB1_GMR_91G01_AE_01_02-fA01b_C100808_20100809222049718_02_warp_m0g80c8e1e-1x26r301
40516;GMR91G03;CB1_GMR_91G03_AE_01_04-fA01b_C101223_20101223142857453_02_warp_m0g80c8e1e-1x26r301
40517;GMR91G04;CB1_GMR_91G04_AE_01_02-fA01b_C100921_20100921103216671_02_warp_m0g80c8e1e-1x26r301
40518;GMR91G10;CB1_GMR_91G10_AE_01_00-fA01b_C101109_20101109095302406_02_warp_m0g80c8e1e-1x26r301
40519;GMR91H02;CB1_GMR_91H02_AE_01_00-fA01b_C100808_20100809222457796_02_warp_m0g80c8e1e-1x26r301
40520;GMR91H03;CB1_GMR_91H03_AE_01_02-fA01b_C100720_20100720152603359_02_warp_m0g80c8e1e-1x26r301
40521;GMR91H05;CB1_GMR_91H05_AE_01_00-fA01b_C101120_20101122102742750_02_warp_m0g80c8e1e-1x26r301
40522;GMR91H06;CB1_GMR_91H06_AE_01_04-fA01b_C100720_20100720152932593_02_warp_m0g80c8e1e-1x26r301
40523;GMR91H07;CB1_GMR_91H07_AE_01_03-fA01b_C101215_20101215102001968_02_warp_m0g80c8e1e-1x26r301
40524;GMR91H09;CB1_GMR_91H09_AE_01_02-fA01b_C100502_20100503030028218_02_warp_m0g80c8e1e-1x26r301
40525;GMR91H10;CB1_GMR_91H10_AE_01_02-fA01b_C100809_20100810111152968_02_warp_m0g80c8e1e-1x26r301
40526;GMR91H11;CB1_GMR_91H11_AE_01_00-fA01b_C100921_20100921103542890_02_warp_m0g80c8e1e-1x26r301
40527;GMR91H12;CB1_GMR_91H12_AE_01_00-fA01b_C100921_20100921101939578_02_warp_m0g80c8e1e-1x26r301
40528;GMR92A01;CB1_GMR_92A01_AE_01_02-fA01b_C100809_20100810111419578_02_warp_m0g80c8e1e-1x26r301
40530;GMR92A06;CB1_GMR_92A06_AE_01_03-fA01b_C100805_20100806100425921_02_warp_m0g80c8e1e-1x26r301
40531;GMR92A07;CB1_GMR_92A07_AE_01_03-fA01b_C100921_20100921102457421_02_warp_m0g80c8e1e-1x26r301
40532;GMR92A08;CB1_GMR_92A08_AE_01_03-fA01b_C100809_20100810111728468_02_warp_m0g80c8e1e-1x26r301
40533;GMR92A09;CB1_GMR_92A09_AE_01_00-fA01b_C101015_20101015104027843_02_warp_m0g80c8e1e-1x26r301
40534;GMR92A10;CB1_GMR_92A10_AE_01_03-fA01b_C100805_20100806100649281_02_warp_m0g80c8e1e-1x26r301
40535;GMR92A12;CB1_GMR_92A12_AE_01_02-fA01b_C100921_20100921102634203_02_warp_m0g80c8e1e-1x26r301
40536;GMR92B01;CB1_GMR_92B01_AE_01_02-fA01b_C100921_20100921102843703_02_warp_m0g80c8e1e-1x26r301
40537;GMR92B02;CB1_GMR_92B02_AE_01_00-fA01b_C101205_20101206111454015_02_warp_m0g80c8e1e-1x26r301
40538;GMR92B03;CB1_GMR_92B03_AE_01_04-fA01b_C101223_20101223143127312_02_warp_m0g80c8e1e-1x26r301
40539;GMR92B04;CB1_GMR_92B04_AE_01_00-fA01b_C100825_20100825101513546_02_warp_m0g80c8e1e-1x26r301
40540;GMR92B09;CB1_GMR_92B09_AE_01_03-fA01b_C100810_20100810111952375_02_warp_m0g80c8e1e-1x26r301
40541;GMR92B10;CB1_GMR_92B10_AE_01_03-fA01b_C100921_20100921103124578_02_warp_m0g80c8e1e-1x26r301
40542;GMR92B11;CB1_GMR_92B11_AE_01_03-fA01b_C101212_20101212111715718_02_warp_m0g80c8e1e-1x26r301
40543;GMR92B12;CB1_GMR_92B12_AE_01_00-fA01b_C101004_20101005103931656_02_warp_m0g80c8e1e-1x26r301
40544;GMR92C01;CB1_GMR_92C01_AE_01_02-fA01b_C100921_20100921103307812_02_warp_m0g80c8e1e-1x26r301
40545;GMR92C02;CB1_GMR_92C02_AE_01_02-fA01b_C110331_20110401113415750_02_warp_m0g80c8e1e-1x26r301
40546;GMR92C03;CB1_GMR_92C03_AE_01_00-fA01b_C101205_20101206103008093_02_warp_m0g80c8e1e-1x26r301
40547;GMR92C04;CB1_GMR_92C04_AE_01_02-fA01b_C100805_20100806100836718_02_warp_m0g80c8e1e-1x26r301
40548;GMR92C05;CB1_GMR_92C05_AE_01_00-fA01b_C101205_20101206103836703_02_warp_m0g80c8e1e-1x26r301
40549;GMR92C06;CB1_GMR_92C06_AE_01_02-fA01b_C100805_20100806101103031_02_warp_m0g80c8e1e-1x26r301
40550;GMR92C07;CB1_GMR_92C07_AE_01_00-fA01b_C100922_20100922110102296_02_warp_m0g80c8e1e-1x26r301
40551;GMR92C10;CB1_GMR_92C10_AE_01_00-fA01b_C100825_20100825101707890_02_warp_m0g80c8e1e-1x26r301
40552;GMR92C11;CB1_GMR_92C11_AE_01_02-fA01b_C101120_20101122103249718_02_warp_m0g80c8e1e-1x26r301
40553;GMR92C12;CB1_GMR_92C12_AE_01_03-fA01b_C100922_20100922110450718_02_warp_m0g80c8e1e-1x26r301
40554;GMR92D02;CB1_GMR_92D02_AE_01_00-fA01b_C100922_20100922110524437_02_warp_m0g80c8e1e-1x26r301
40555;GMR92D04;CB1_GMR_92D04_AE_01_03-fA01b_C100922_20100922110917859_02_warp_m0g80c8e1e-1x26r301
40556;GMR92D05;CB1_GMR_92D05_AE_01_04-fA01b_C101223_20101223143501875_02_warp_m0g80c8e1e-1x26r301
40557;GMR92D07;CB1_GMR_92D07_AE_01_02-fA01b_C101219_20101220103737375_02_warp_m0g80c8e1e-1x26r301
40558;GMR92D08;CB1_GMR_92D08_AE_01_02-fA01b_C100810_20100810112355734_02_warp_m0g80c8e1e-1x26r301
40559;GMR92D09;CB1_GMR_92D09_AE_01_00-fA01b_C100922_20100922110951718_02_warp_m0g80c8e1e-1x26r301
40560;GMR92D11;CB1_GMR_92D11_AE_01_02-fA01b_C100815_20100815143001734_02_warp_m0g80c8e1e-1x26r301
40561;GMR92E04;CB1_GMR_92E04_AE_01_02-fA01b_C100825_20100825102014187_02_warp_m0g80c8e1e-1x26r301
40562;GMR92E06;CB1_GMR_92E06_AE_01_00-fA01b_C100815_20100815143442828_02_warp_m0g80c8e1e-1x26r301
40563;GMR92E07;CB1_GMR_92E07_AE_01_02-fA01b_C101208_20101208100756437_02_warp_m0g80c8e1e-1x26r301
40564;GMR92E09;CB1_GMR_92E09_AE_01_00-fA01b_C101215_20101215102032515_02_warp_m0g80c8e1e-1x26r301
40565;GMR92E10;CB1_GMR_92E10_AE_01_03-fA01b_C100825_20100825102207796_02_warp_m0g80c8e1e-1x26r301
40566;GMR92E11;CB1_GMR_92E11_AE_01_02-fA01b_C100922_20100922111304421_02_warp_m0g80c8e1e-1x26r301
40567;GMR92E12;CB1_GMR_92E12_AE_01_03-fA01b_C100922_20100922111547156_02_warp_m0g80c8e1e-1x26r301
40568;GMR92F04;CB1_GMR_92F04_AE_01_03-fA01b_C100815_20100815143927921_02_warp_m0g80c8e1e-1x26r301
40569;GMR92F05;CB1_GMR_92F05_AE_01_03-fA01b_C100922_20100922111754609_02_warp_m0g80c8e1e-1x26r301
40570;GMR92F06;CB1_GMR_92F06_AE_01_03-fA01b_C100815_20100815144132750_02_warp_m0g80c8e1e-1x26r301
40571;GMR92F10;CB1_GMR_92F10_AE_01_00-fA01b_C101216_20101216094620000_02_warp_m0g80c8e1e-1x26r301
40572;GMR92F12;CB1_GMR_92F12_AE_01_00-fA01b_C101216_20101216094823187_02_warp_m0g80c8e1e-1x26r301
40573;GMR92G01;CB1_GMR_92G01_AE_01_02-fA01b_C100815_20100815144307468_02_warp_m0g80c8e1e-1x26r301
40574;GMR92G03;CB1_GMR_92G03_AE_01_00-fA01b_C100817_20101018161511381_02_warp_m0g80c8e1e-1x26r301
40575;GMR92G04;CB1_GMR_92G04_AE_01_00-fA01b_C100812_20100812102641828_02_warp_m0g80c8e1e-1x26r301
40576;GMR92G05;CB1_GMR_92G05_AE_01_05-fA01b_C101219_20101220104132984_02_warp_m0g80c8e1e-1x26r301
40577;GMR92G06;CB1_GMR_92G06_AE_01_03-fA01b_C101223_20101223143707796_02_warp_m0g80c8e1e-1x26r301
40578;GMR92G07;CB1_GMR_92G07_AE_01_02-fA01b_C100812_20100812102935468_02_warp_m0g80c8e1e-1x26r301
40579;GMR92G09;CB1_GMR_92G09_AE_01_03-fA01b_C100812_20100812103158046_02_warp_m0g80c8e1e-1x26r301
40580;GMR92G12;CB1_GMR_92G12_AE_01_03-fA01b_C101208_20101208101105953_02_warp_m0g80c8e1e-1x26r301
40581;GMR92H01;CB1_GMR_92H01_AE_01_03-fA01b_C101216_20101216095149390_02_warp_m0g80c8e1e-1x26r301
40582;GMR92H05;CB1_GMR_92H05_AE_01_03-fA01b_C100813_20100813103821328_02_warp_m0g80c8e1e-1x26r301
40583;GMR92H07;CB1_GMR_92H07_AE_01_02-fA01b_C100902_20100902094303953_02_warp_m0g80c8e1e-1x26r301
40584;GMR92H09;CB1_GMR_92H09_AE_01_02-fA01b_C110225_20110225101933906_02_warp_m0g80c8e1e-1x26r301
40585;GMR92H11;CB1_GMR_92H11_AE_01_00-fA01b_C100902_20100902094405937_02_warp_m0g80c8e1e-1x26r301
40586;GMR92H12;CB1_GMR_92H12_AE_01_00-fA01b_C101005_20101005104133046_02_warp_m0g80c8e1e-1x26r301
40587;GMR93A02;CB1_GMR_93A02_AE_01_02-fA01b_C100914_20100914100321140_02_warp_m0g80c8e1e-1x26r301
40588;GMR93A03;CB1_GMR_93A03_AE_01_02-fA01b_C101216_20101216095314968_02_warp_m0g80c8e1e-1x26r301
40589;GMR93A04;CB1_GMR_93A04_AE_01_03-fA01b_C100721_20100721222005546_02_warp_m0g80c8e1e-1x26r301
40590;GMR93A06;CB1_GMR_93A06_AE_01_03-fA01b_C100721_20100721222159296_02_warp_m0g80c8e1e-1x26r301
40591;GMR93A07;CB1_GMR_93A07_AE_01_03-fA01b_C100818_20100818101608703_02_warp_m0g80c8e1e-1x26r301
40592;GMR93A08;CB1_GMR_93A08_AE_01_03-fA01b_C100721_20100721222356625_02_warp_m0g80c8e1e-1x26r301
40593;GMR93A09;CB1_GMR_93A09_AE_01_03-fA01b_C100721_20100721222804578_02_warp_m0g80c8e1e-1x26r301
40594;GMR93A11;CB1_GMR_93A11_AE_01_00-fA01b_C100721_20100721222835875_02_warp_m0g80c8e1e-1x26r301
40595;GMR93B01;CB1_GMR_93B01_AE_01_02-fA01b_C100721_20100721223136203_02_warp_m0g80c8e1e-1x26r301
40596;GMR93B02;CB1_GMR_93B02_AE_01_02-fA01b_C101117_20101117094429406_02_warp_m0g80c8e1e-1x26r301
40597;GMR93B03;CB1_GMR_93B03_AE_01_02-fA01b_C110106_20110106100103390_02_warp_m0g80c8e1e-1x26r301
40598;GMR93B05;CB1_GMR_93B05_AE_01_01-fA01b_C100721_20100721223314281_02_warp_m0g80c8e1e-1x26r301
40599;GMR93B06;CB1_GMR_93B06_AE_01_00-fA01b_C100902_20100902094607406_02_warp_m0g80c8e1e-1x26r301
40600;GMR93B07;CB1_GMR_93B07_AE_01_03-fA01b_C100721_20100721222603734_02_warp_m0g80c8e1e-1x26r301
40601;GMR93B10;CB1_GMR_93B10_AE_01_00-fA01b_C100817_20100817102157062_02_warp_m0g80c8e1e-1x26r301
40602;GMR93B11;CB1_GMR_93B11_AE_01_02-fA01b_C100817_20100817102451750_02_warp_m0g80c8e1e-1x26r301
40603;GMR93B12;CB1_GMR_93B12_AE_01_02-fA01b_C100817_20100817102650937_02_warp_m0g80c8e1e-1x26r301
40604;GMR93C01;CB1_GMR_93C01_AE_01_02-fA01b_C100914_20100914100524203_02_warp_m0g80c8e1e-1x26r301
40605;GMR93C05;CB1_GMR_93C05_AE_01_00-fA01b_C100817_20100817103405625_02_warp_m0g80c8e1e-1x26r301
40606;GMR93C06;CB1_GMR_93C06_AE_01_02-fA01b_C101120_20101122104539218_02_warp_m0g80c8e1e-1x26r301
40607;GMR93C07;CB1_GMR_93C07_AE_01_00-fA01b_C100817_20100817103545468_02_warp_m0g80c8e1e-1x26r301
40608;GMR93C08;CB1_GMR_93C08_AE_01_02-fA01b_C100815_20100816102626718_02_warp_m0g80c8e1e-1x26r301
40609;GMR93C09;CB1_GMR_93C09_AE_01_00-fA01b_C101007_20101007094842687_02_warp_m0g80c8e1e-1x26r301
40610;GMR93C11;CB1_GMR_93C11_AE_01_03-fA01b_C100815_20100816102859859_02_warp_m0g80c8e1e-1x26r301
40611;GMR93D01;CB1_GMR_93D01_AE_01_00-fA01b_C101117_20101117094541343_02_warp_m0g80c8e1e-1x26r301
40612;GMR93D03;CB1_GMR_93D03_AE_01_00-fA01b_C100815_20100816103134265_02_warp_m0g80c8e1e-1x26r301
40613;GMR93D04;CB1_GMR_93D04_AE_01_03-fA01b_C100815_20100816103441375_02_warp_m0g80c8e1e-1x26r301
40614;GMR93D05;CB1_GMR_93D05_AE_01_03-fA01b_C101216_20101216095542734_02_warp_m0g80c8e1e-1x26r301
40615;GMR93D06;CB1_GMR_93D06_AE_01_02-fA01b_C101120_20101122104856906_02_warp_m0g80c8e1e-1x26r301
40616;GMR93D09;CB1_GMR_93D09_AE_01_03-fA01b_C100815_20100816103856687_02_warp_m0g80c8e1e-1x26r301
40617;GMR93D10;CB1_GMR_93D10_AE_01_00-fA01b_C100815_20100816103930937_02_warp_m0g80c8e1e-1x26r301
40618;GMR93D11;CB1_GMR_93D11_AE_01_03-fA01b_C101117_20101117094932250_02_warp_m0g80c8e1e-1x26r301
40619;GMR93E01;CB1_GMR_93E01_AE_01_02-fA01b_C100820_20100820103351906_02_warp_m0g80c8e1e-1x26r301
40620;GMR93E02;CB1_GMR_93E02_AE_01_00-fA01b_C100824_20100824105346031_02_warp_m0g80c8e1e-1x26r301
40621;GMR93E03;CB1_GMR_93E03_AE_01_03-fA01b_C100819_20100819102507000_02_warp_m0g80c8e1e-1x26r301
40622;GMR93E04;CB1_GMR_93E04_AE_01_03-fA01b_C100819_20100819102724015_02_warp_m0g80c8e1e-1x26r301
40623;GMR93E05;CB1_GMR_93E05_AE_01_02-fA01b_C100819_20100819102904156_02_warp_m0g80c8e1e-1x26r301
40624;GMR93E06;CB1_GMR_93E06_AE_01_00-fA01b_C100819_20100819103013031_02_warp_m0g80c8e1e-1x26r301
40625;GMR93E07;CB1_GMR_93E07_AE_01_02-fA01b_C100820_20100820102028109_02_warp_m0g80c8e1e-1x26r301
40626;GMR93E08;CB1_GMR_93E08_AE_01_00-fA01b_C100817_20100817120002828_02_warp_m0g80c8e1e-1x26r301
40627;GMR93E10;CB1_GMR_93E10_AE_01_02-fA01b_C101215_20101216102509031_02_warp_m0g80c8e1e-1x26r301
40628;GMR93E12;CB1_GMR_93E12_AE_01_00-fA01b_C100817_20100817120338500_02_warp_m0g80c8e1e-1x26r301
40629;GMR93F01;CB1_GMR_93F01_AE_01_00-fA01b_C100817_20100817120559984_02_warp_m0g80c8e1e-1x26r301
40630;GMR93F03;CB1_GMR_93F03_AE_01_03-fA01b_C100817_20100817121247437_02_warp_m0g80c8e1e-1x26r301
40631;GMR93F04;CB1_GMR_93F04_AE_01_05-fA01b_C110210_20110210100215375_02_warp_m0g80c8e1e-1x26r301
40632;GMR93F06;CB1_GMR_93F06_AE_01_03-fA01b_C100817_20100817121506859_02_warp_m0g80c8e1e-1x26r301
40633;GMR93F07;CB1_GMR_93F07_AE_01_02-fA01b_C110201_20110202110754937_02_warp_m0g80c8e1e-1x26r301
40634;GMR93F10;CB1_GMR_93F10_AE_01_00-fA01b_C100818_20100818102113468_02_warp_m0g80c8e1e-1x26r301
40635;GMR93F12;CB1_GMR_93F12_AE_01_03-fA01b_C100818_20100818102643281_02_warp_m0g80c8e1e-1x26r301
40636;GMR93G02;CB1_GMR_93G02_AE_01_00-fA01b_C100818_20100818102717250_02_warp_m0g80c8e1e-1x26r301
40637;GMR93G04;CB1_GMR_93G04_AE_01_00-fA01b_C100818_20100818100915843_02_warp_m0g80c8e1e-1x26r301
40638;GMR93G05;CB1_GMR_93G05_AE_01_03-fA01b_C100818_20100818101249421_02_warp_m0g80c8e1e-1x26r301
40639;GMR93G06;CB1_GMR_93G06_AE_01_03-fA01b_C100818_20100818101451218_02_warp_m0g80c8e1e-1x26r301
40640;GMR93G08;CB1_GMR_93G08_AE_01_02-fA01b_C100818_20100818101812359_02_warp_m0g80c8e1e-1x26r301
40641;GMR93G09;CB1_GMR_93G09_AE_01_03-fA01b_C100818_20100818102046765_02_warp_m0g80c8e1e-1x26r301
40642;GMR93G11;CB1_GMR_93G11_AE_01_00-fA01b_C100818_20100818102122125_02_warp_m0g80c8e1e-1x26r301
40643;GMR93G12;CB1_GMR_93G12_AE_01_02-fA01b_C100818_20100818102422687_02_warp_m0g80c8e1e-1x26r301
40644;GMR93H01;CB1_GMR_93H01_AE_01_00-fA01b_C100821_20100823101441734_02_warp_m0g80c8e1e-1x26r301
40645;GMR93H08;CB1_GMR_93H08_AE_01_02-fA01b_C100827_20100827102309515_02_warp_m0g80c8e1e-1x26r301
40646;GMR93H10;CB1_GMR_93H10_AE_01_03-fA01b_C100827_20100827102537515_02_warp_m0g80c8e1e-1x26r301
40647;GMR94A02;CB1_GMR_94A02_AE_01_00-fA01b_C100922_20100922095738296_02_warp_m0g80c8e1e-1x26r301
40648;GMR94A05;CB1_GMR_94A05_AE_01_02-fA01b_C100828_20100830101823046_02_warp_m0g80c8e1e-1x26r301
40649;GMR94A06;CB1_GMR_94A06_AE_01_02-fA01b_C100828_20100830102041875_02_warp_m0g80c8e1e-1x26r301
40650;GMR94A07;CB1_GMR_94A07_AE_01_02-fA01b_C110202_20110202111207625_02_warp_m0g80c8e1e-1x26r301
40651;GMR94A09;CB1_GMR_94A09_AE_01_02-fA01b_C100828_20100830102307703_02_warp_m0g80c8e1e-1x26r301
40652;GMR94A10;CB1_GMR_94A10_AE_01_01-fA01b_C110202_20110202111518093_02_warp_m0g80c8e1e-1x26r301
40653;GMR94A12;CB1_GMR_94A12_AE_01_03-fA01b_C110202_20110202112157687_02_warp_m0g80c8e1e-1x26r301
40654;GMR94B01;CB1_GMR_94B01_AE_01_02-fA01b_C100828_20100830102537765_02_warp_m0g80c8e1e-1x26r301
40655;GMR94B03;CB1_GMR_94B03_AE_01_00-fA01b_C100828_20100830102647203_02_warp_m0g80c8e1e-1x26r301
40656;GMR94B04;CB1_GMR_94B04_AE_01_00-fA01b_C101027_20101027102256578_02_warp_m0g80c8e1e-1x26r301
40657;GMR94B08;CB1_GMR_94B08_AE_01_03-fA01b_C100827_20100831100651218_02_warp_m0g80c8e1e-1x26r301
40658;GMR94B10;CB1_GMR_94B10_AE_01_02-fA01b_C100827_20100831100817500_02_warp_m0g80c8e1e-1x26r301
40660;GMR94C03;CB1_GMR_94C03_AE_01_03-fA01b_C100827_20100831101101625_02_warp_m0g80c8e1e-1x26r301
40661;GMR94C04;CB1_GMR_94C04_AE_01_00-fA01b_C101216_20101216095815531_02_warp_m0g80c8e1e-1x26r301
40662;GMR94C05;CB1_GMR_94C05_AE_01_02-fA01b_C101027_20101027102602468_02_warp_m0g80c8e1e-1x26r301
40663;GMR94D03;CB1_GMR_94D03_AE_01_02-fA01b_C101223_20101223143838859_02_warp_m0g80c8e1e-1x26r301
40664;GMR94D04;CB1_GMR_94D04_AE_01_03-fA01b_C101208_20101208101333281_02_warp_m0g80c8e1e-1x26r301
40666;GMR94D06;CB1_GMR_94D06_AE_01_04-fA01b_C111012_20111012095913968_02_warp_m0g80c8e1e-1x26r301
40667;GMR94D09;CB1_GMR_94D09_AE_01_03-fA01b_C100828_20100831101754640_02_warp_m0g80c8e1e-1x26r301
40668;GMR94D11;CB1_GMR_94D11_AE_01_02-fA01b_C110202_20110202095623812_02_warp_m0g80c8e1e-1x26r301
40669;GMR94D12;CB1_GMR_94D12_AE_01_02-fA01b_C110202_20110202095850859_02_warp_m0g80c8e1e-1x26r301
40670;GMR94E01;CB1_GMR_94E01_AE_01_00-fA01b_C100828_20100831101829156_02_warp_m0g80c8e1e-1x26r301
40671;GMR94E02;CB1_GMR_94E02_AE_01_02-fA01b_C100828_20100831102204390_02_warp_m0g80c8e1e-1x26r301
40672;GMR94E03;CB1_GMR_94E03_AE_01_03-fA01b_C100826_20100826101331234_02_warp_m0g80c8e1e-1x26r301
40673;GMR94E05;CB1_GMR_94E05_AE_01_02-fA01b_C100826_20100826101508156_02_warp_m0g80c8e1e-1x26r301
40674;GMR94E06;CB1_GMR_94E06_AE_01_03-fA01b_C100914_20100915103801281_02_warp_m0g80c8e1e-1x26r301
40675;GMR94E11;CB1_GMR_94E11_AE_01_02-fA01b_C100826_20100826101718687_02_warp_m0g80c8e1e-1x26r301
40676;GMR94E12;CB1_GMR_94E12_AE_01_00-fA01b_C100502_20100503030127078_02_warp_m0g80c8e1e-1x26r301
40677;GMR94F06;CB1_GMR_94F06_AE_01_02-fA01b_C100907_20100908105444656_02_warp_m0g80c8e1e-1x26r301
40678;GMR94F08;CB1_GMR_94F08_AE_01_02-fA01b_C110129_20110201102922312_02_warp_m0g80c8e1e-1x26r301
40679;GMR94F10;CB1_GMR_94F10_AE_01_00-fA01b_C101027_20101027102905468_02_warp_m0g80c8e1e-1x26r301
40680;GMR94F11;CB1_GMR_94F11_AE_01_00-fA01b_C100907_20100908105823765_02_warp_m0g80c8e1e-1x26r301
